commentId;videoId;publishedAt;comment;likeCount;predictedSentiment;confidence;sentimentSource
"UgwvMDZcezZSGL_2DAF4AaABAg";"4pdzhKNwQlY";"2018-05-09T01:29:38Z";"Make sure to use a negative interval such as -28 when using the DATESINPERIOD function. This ensures that you are averaging the past 28 days and not the future!";24;"Negative";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwqQabojqYTFJxtnMl4AaABAg";"PAX5GP9SkTA";"2021-03-02T15:21:32Z";"Is it possible to hide specific pages for different roles?";2;"Negative";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyRbOMHdfMzJrL5SCV4AaABAg";"_GOIflxSlYI";"2021-02-23T15:36:43Z";"Spectacular! I made it on a similar way when trying to reproduce some visuals made on datawrapper. The added min & max lines instead of fixed values is a smart move. Thanks for sharing!";2;"Negative";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx9WxXH-pBURTW1ns54AaABAg";"fKygF7VEJnQ";"2021-02-16T19:27:42Z";"Great feature! thanks! However if we need to use this custom selector with previous dates measure, it returns blank. like PY_Sales = CALCULATE ( [Sales], SAMEPERIODLASTYEAR(Date[date])). Could someone help with this please?";2;"Negative";"73%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxIS8oq1GKHr2PHn194AaABAg";"UqTAJxp--c4";"2021-01-06T21:54:05Z";"very informative! at 7:32 I was thinking to do the next step (customized currency signs and multiplication) with DAX in a separate measure. However you did it neatly with Tabular Editor ??";2;"Negative";"72%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw7vrMXWyl06zNaQEt4AaABAg";"uwjOFYz-FxM";"2020-10-21T23:01:54Z";"Nice one ! But is there a way to avoid opening another tab that triggers the http request for the flow when we click on the button/action.";2;"Negative";"70%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgylWIwsOlFkty9U0od4AaABAg";"uuwxWnAILr0";"2020-08-12T16:30:47Z";"Is there a way to display the actual ranking value next to the USERNAME() bar when it's sorted to the top? For example, if Colorado actually ranked 41st in the nation, it would display ""41"" or ""41st.""";2;"Negative";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwp9XfElH9R24ColA54AaABAg";"2RZkc_qrV1g";"2020-06-29T18:59:16Z";"Have you tried granting ""Application permissions"" instead of ""Delegated permissions"" and then create a Client Secret ?";2;"Negative";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwB_cuA5k6mMPPod854AaABAg";"EJwbwMB-fDQ";"2020-05-20T05:33:37Z";"Hi Parker, 
1. How many hours of video content are there? And how long would/should it take someone to complete the entire 100 topics?
2. Would studying ONLY this course be sufficent for someone wanting to pass the DA-100? Thanks.";2;"Negative";"77%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxVR5D1FqZ8N7rYgSF4AaABAg";"gkMjAYFeSiM";"2020-05-26T05:13:35Z";"Hi, is there any reason why I cannot pull a measure  (rolling YTD avg) into the Y2 axis that you know of, please?";2;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwwqZ9a1kGm3rLUPtl4AaABAg";"UFD5S4Peqc4";"2020-02-13T00:05:44Z";"I was literally trying to do this using workaround R script (which I'm not good at). I can't believe this is so easy.... Thank you for your video!";2;"Negative";"51%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy6ytXq2epir5UIgcB4AaABAg";"7vCD8Zu686Q";"2021-02-10T19:04:09Z";"I know this is old, so I do not know if this was different when you did this. Now, under advanced and method for the Http request, you can set it to Get.";2;"Negative";"92%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyxq1S3gXGYHM5Z5Fl4AaABAg";"7vCD8Zu686Q";"2020-02-03T08:02:15Z";"After Trying the status is failed when I used DirectQuery, this way runs only on ""import""";2;"Negative";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy4P6YPnceptQI0ZCJ4AaABAg";"7vCD8Zu686Q";"2019-12-12T13:51:06Z";"Will there be a limit on how many times it could work in a day? You mentioned in the start that it's like scheduled refresh so 8 times.";2;"Negative";"52%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwEEDpfICjfpX3INWx4AaABAg";"QFADxSyXwwY";"2019-11-12T14:50:54Z";"Hi Parker, For Start Day you could use WEEKDAY(Data[Date],3) instead of adding a ""+1"". Cool Trick nevertheless";2;"Negative";"73%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgylVLb-XkdjjvgrD6V4AaABAg";"yP791KGnrek";"2019-11-08T14:47:11Z";"Hi, Parker:
A great tip you have done here.
Congratulations!
By the way, do you have done a video to get a similar effect by the time you select one option in a series?.  I mean, for instance, if I have a plot with two lines -one for Sales and the other for Profit-  when I select the option ""Sales"" I want to highlight it but keep ""Profit"" in the back, not Highlighted.



Any help or link to a video where I can get the solution?";2;"Negative";"73%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgypYa9CjcukJdSAz214AaABAg";"DWjbd7NPUCM";"2020-05-23T09:48:59Z";"Thank you. If I use a line chart visualisation, I can follow your steps and achieve the same results. However, for the slicer on my dashboard, the format remains as M/D/YYYY. Could you please tell me if this is supposed to work for a slicer too? Am I possibly doing something incorrect?";2;"Negative";"77%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzSbnD5WhqAmQpHfPl4AaABAg";"X47XlpkMfe8";"2020-05-25T19:26:07Z";"Can you please send me Json world map file.";2;"Negative";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxHwzjxy-Cxtsf4Fp54AaABAg";"X47XlpkMfe8";"2019-11-07T20:57:20Z";"Parker, how did you access the Shape Map as a visual? I am working off the latest version of Power BI and cannot find Shape Map as a visual option.";2;"Negative";"80%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy2tYTbNHETkDtcfV54AaABAg";"XKmTknbusnY";"2019-10-18T04:53:50Z";"How is your bar is so thin? I am searching for the option to set BAR (red your case) width to 1. But no luck!";2;"Negative";"83%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyZTENxTHQi-ngM7Q94AaABAg";"pEAwvMkpA8I";"2019-05-22T12:31:17Z";"Hi Parker,
It's a very informative and learning example you have chosen to show us. Figuring out how it actually works step by step is definitely worth the effort. 

Since there are no rollups involved SELECTEDVALUE() could be used instead of MAX() this because SELECTEDVALUE() in this case will always return the single Sales[Product line] value that is being processed at any given time.  So you could use (short of the test for all/nothing selected condition)  …

Exclude? =
IF (
    SELECTEDVALUE ( Sales[Product line] )
        IN ALLSELECTED ( 'Product Lines'[Product line] ),
    ""Y"",
    ""N""
)
… instead. I don't think it will make much of a difference in a real data set situation, however, the SELECTEDVALUE() could possibly be easier to understand compared to the MAX() approach??

As a matter of fact, a simple VALUES() will work as well as long as you place the filter in the filter pane after having set up the visual with column values.

Exclude? =
IF (
    VALUES ( Sales[Product line] )
        IN ALLSELECTED ( 'Product Lines'[Product line] ),
    ""Y"",
    ""N""
)

Thanks for the video, Parker. An excellent and instructive example of the practical use of DAX.";2;"Negative";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxfO_cyWzNsE1d2TuZ4AaABAg";"oKi7rd16TjU";"2019-04-11T22:27:44Z";"Hi Parker, like your videos. Just wanted to mention that you can convert any number to text simply by adding &"""" and this will still show the number only but it's now a text";2;"Negative";"62%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzw4nohXvhf-D3yxK54AaABAg";"VKkN-FF66Zw";"2019-03-02T07:56:38Z";"Man this blew my brain away! I will give it a go with a couple of million rows.";2;"Negative";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy1ArXWWYG8yMQtXgd4AaABAg";"6jeSIRpjv0M";"2018-12-11T18:26:41Z";"Does it mean that if I have 10 million rows and 11 columns, now I will have 100 million rows ?";2;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzvgENawe1xki6B-r94AaABAg";"Z40Txux1Lxk";"2018-12-21T16:35:53Z";"You can use seaborn instead of matplotlib...it is much better";2;"Negative";"86%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwSO64c0Bs8oqMfro14AaABAg";"2V9cLPXPemg";"2019-10-11T13:26:22Z";"Does it work if I publish on the web and send to my client, so himself could ""download"" the data?";2;"Negative";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwTtNBEPgqYzwm2HKN4AaABAg";"lFd2hjkKz_Q";"2019-11-23T18:11:39Z";"When I use this method charts take forever to display. My data table is 500k and I have 7 attributes which bridge table becomes 3.5 m.  How do I get around this?";2;"Negative";"50%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzvqm-p3U4n6jer4PR4AaABAg";"OIGGrrnMIgk";"2020-05-15T11:56:52Z";"This is really cool, thanks for this. 

I've tried applying this process to a table chart, the end result is not exactly the same... is there a way to do this by only displaying the field selected, the columns remain in the table chart visual as BLANK even when not selected, not sure how to hide unused columns in this view... any ideas?";2;"Negative";"89%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxsPWXmZHEZOB9Y8Cx4AaABAg";"_bdHe3z_fVU";"2019-04-12T14:37:47Z";"Extremely helpful video.. Something i was really looking for.";2;"Negative";"62%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwHg0hviafZMaUbgEd4AaABAg";"8H9xM741hBQ";"2018-10-23T15:43:45Z";"What if you have actuals for each month and you only want to refresh the last actuals file for October, is there any way to keep the other data and adding the actuals for October? Since there are a lot of files the appended feature is not an option. Thank you in advance!";2;"Negative";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyVYGHwkm0ABkiGjKl4AaABAg";"3QiTBXfxzHA";"2020-05-11T13:26:42Z";"is it possible to pass a slicer selection directly as an input to an embedded R script so that new measures can be calculated and displayed";2;"Negative";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwMclh-sYU4NdqKr314AaABAg";"fcv3CHBItJo";"2018-06-26T23:07:48Z";"How to add indicator based on text in a column say success / failure & not numbers?";2;"Negative";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwKkvuU2B67ZKezObJ4AaABAg";"YfdypVSYb9c";"2018-10-27T07:46:35Z";"Parker, what could be a use case for a custom load?";2;"Negative";"70%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwyC3Vrh3C0cDJMKkV4AaABAg";"3QiTBXfxzHA";"2020-02-11T21:29:29Z";"? @BI Elite  Thanks for this wonderful tutorial. But I want the ability to send a Start Date and End Date to SQL Stored Procedure and get the dataset instead of calling 20 years worth of data. How should that be achieved using a Normal Slicer and R Script? Once again thank you for you support";2;"Negative";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyy55vz8x3Mdndfpl14AaABAg";"icf7Hfj22vg";"2019-03-27T21:04:47Z";"@BI Elite - Any response on my previous comment? I desperately want to use the tool but can't figure out how to make it work if the attribute name of the foreign key and primary key aren't the exact same.";2;"Negative";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwvaLqNv2_a15NWdbJ4AaABAg";"dcjQLZgoNA0";"2020-02-19T01:53:26Z";"Thank you!  I have been trying all day to accomplish that via various formulas, etc. Your way took about 5 minutes and I had it.";2;"Negative";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxrWo51A2oK1DdBQTB4AaABAg";"Uuo8AsMxqss";"2019-04-15T17:20:51Z";"Hi. I'm having this error. ""Error in gzfile (file, mode): can not open the connection""";2;"Negative";"68%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxr7M-kzc6_lKX-_Dl4AaABAg";"RVcJ3O_O2Jg";"2018-06-26T20:27:28Z";"I've been trying different cumulative formulas for a few days and this is the first explanation that got me to a solution.  Thanks!";2;"Negative";"72%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxumhX6Ja11s4gvOc54AaABAg";"RVcJ3O_O2Jg";"2018-10-26T02:03:05Z";"what if you don't have dates. How do you calculate running total";2;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyu30Cq8d7dLRLoOuN4AaABAg";"dzJvTcCedm8";"2019-06-26T10:17:04Z";"Doesnt work";2;"Negative";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwVOURpRJd2E01TdJx4AaABAg";"di_J3aFqY9E";"2018-07-21T00:29:57Z";"Hi, I don’t see the option Trend line when I open the line chart, please suggest me here...!! Thank you..!";2;"Negative";"68%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwXexMvClbQyu9Pm8x4AaABAg";"Wt7ee9-jJwk";"2021-03-16T14:36:37Z";"Woahhhh.#honored and #humble for the shout out Parker! ?? ... thanks! but more importantly: mindblowing what you´ve done here, voilà !";2;"Positive";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyIbHdUeP4cX4jNUgZ4AaABAg";"Wt7ee9-jJwk";"2021-03-16T15:20:54Z";"BRAVO! That's one neat trick . I've been wanting to do this, just never got to this. Love it!";2;"Positive";"57%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy14Q3eYLTbddJzq914AaABAg";"no0j59bcrW8";"2021-03-09T15:21:34Z";"Sempre top e esclarecedor!";2;"Positive";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugznw3BpNmuW1L5ifI94AaABAg";"PAX5GP9SkTA";"2021-03-02T15:11:42Z";"Also is there any way we can change the way it appears with a cross mark";2;"Positive";"60%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxxphzGVRg8XeWfNBt4AaABAg";"_GOIflxSlYI";"2021-02-23T15:47:34Z";"That was freaking awesome!!!!!!!";2;"Positive";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxpgMk2q-rn8nwWaaV4AaABAg";"hilfglpKNRQ";"2021-01-27T05:34:38Z";"Brilliant!";2;"Positive";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxyu6qqBlctnYX2PPR4AaABAg";"fKygF7VEJnQ";"2021-01-12T20:59:19Z";"Disabling the slicer impressed me! Thanks for the video :)";2;"Positive";"86%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzxjpwzsraQx220RHF4AaABAg";"fKygF7VEJnQ";"2021-01-12T15:48:38Z";"2:32 I like that???? ??????";2;"Positive";"60%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzQbv2XX5riemBlz054AaABAg";"vbg4Je1tuis";"2020-11-19T16:55:43Z";"I was searching about Cohort Analysis for many months. Really insightful video. Thanks for sharing!!";2;"Positive";"84%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwQj499Jueyu7H3HJp4AaABAg";"XGbhdoiR-A8";"2020-11-13T19:02:52Z";"Awesomeness";2;"Positive";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyUIbJu53wiRzZWKdF4AaABAg";"BxKIJL5baAU";"2020-11-11T15:26:46Z";"Cool";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwsMNd6vRndXRawrh14AaABAg";"t4kd-QY6Rh0";"2020-10-29T09:55:22Z";"Hi Parker, This is genius, man, You always making me wow!  :)";2;"Positive";"97%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwIkgolfA1ogj_qiMJ4AaABAg";"t4kd-QY6Rh0";"2020-10-28T18:01:05Z";"My jaw dropped. What a powerful trick. THX!";2;"Positive";"68%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw55s6rVhGmkEZZk7F4AaABAg";"uwjOFYz-FxM";"2021-01-13T15:26:01Z";"Thanks a lot to present this feature , very helpful . Is there a way to send a filtered report ? i am trying to apply some filters then export & send but the method in the video exporting only the saved report without applying any filters .";2;"Positive";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyNdiFk0ElnYvm7ye54AaABAg";"SI0Oxt2Mu-Y";"2020-09-29T14:40:23Z";"Quick heads up: The purpose of this video is to demonstrate how to set up a Single Select Slider. The feedback (emoji) demo is just a silly use-case that I came up with. You won't be able to store the end results. If you're looking to receive user feedback for your Power BI reports, I recommend linking directly to Microsoft Forms.";2;"Positive";"55%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzULkFXGsg94Y15IAh4AaABAg";"KJod3LG84bk";"2020-09-23T17:55:20Z";"Good stuff parker!";2;"Positive";"90%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxtd2KO3D8IhoDk4kB4AaABAg";"KJod3LG84bk";"2020-09-24T12:06:56Z";"Thanks for this video! Btw: when is PART 4 coming from the Building a Power BI Admin View series?";2;"Positive";"95%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxV4rdm_DgYR2--7SN4AaABAg";"KJod3LG84bk";"2020-09-23T19:52:07Z";"Parker, do you ever sleep? :P  #ParkerMadness";2;"Positive";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx_d9haieKOpB6VQVp4AaABAg";"AZAL-QPn5Zc";"2020-08-25T05:13:15Z";"Thanks for this video, it was super helpful. One thing I am struggling with is figuring out how to apply the Measure Filter to a Card in Power Bi. It is working fine for graphs and tables but as soon as I try and set the measure filter to equal 1 in a card or gauge etc, it won't let me alter the filter. Any ideas? Thanks!";2;"Positive";"69%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw2YTLR1mam4lB91Cl4AaABAg";"AZAL-QPn5Zc";"2020-07-21T14:35:25Z";"This DAX tricks are something that really add up to your channel, please keep it up!";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwf1itOd2gnwOXT9Bl4AaABAg";"Ys11kq35rHU";"2020-07-14T20:59:49Z";"Thank you for the new course Alteryx";2;"Positive";"95%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxO__aSEZmqjVi_zMJ4AaABAg";"T1q3BF5_YJ8";"2020-07-01T16:11:56Z";"best explanation. I could not explain so systematically in my classes.";2;"Positive";"54%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzJtshHUlmjNQfoaMN4AaABAg";"T1q3BF5_YJ8";"2020-06-30T14:01:23Z";"1st comment and 2nd like with 4th view. ?";2;"Positive";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx2xewT8DZoRLocOWR4AaABAg";"2RZkc_qrV1g";"2020-08-19T16:26:13Z";"OMG thank you! I have been looking for this EVERYWHERE!";2;"Positive";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzyrYPYDc_dsxtFjEx4AaABAg";"2RZkc_qrV1g";"2020-07-07T22:30:57Z";"When Part3 is coming out?";2;"Positive";"62%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxsVU9PUPx9A5Jl2IN4AaABAg";"s9ck7xx85mA";"2020-05-13T16:03:36Z";"finally! thanks for sharin' (;";2;"Positive";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz2nl4-XbLj4B4845p4AaABAg";"cr9UBeZ3AvQ";"2020-06-10T15:29:48Z";"Really cool trick Parker. Thanks for sharing!";2;"Positive";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwWE_qmS_VLytwWkah4AaABAg";"ppQ0DdtBaCw";"2020-03-26T14:44:42Z";"O man. You are king. I was searching for a solution for recursion for a long time.  Thank you.";2;"Positive";"93%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwEvZN0tZ6y8ycEYo54AaABAg";"ppQ0DdtBaCw";"2020-03-26T15:07:24Z";"How about the performance vs native power query recursion? Which one is faster?";2;"Positive";"81%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxuPwI5peMA1yAvsRt4AaABAg";"m4a2c55eXMU";"2020-03-18T15:58:38Z";"Thank you BI ELITE";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwwdKmHZwj4Thecpg94AaABAg";"UFD5S4Peqc4";"2020-02-12T11:24:06Z";"Ah-Mazing! ?? Thank you, Parker!";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySkPSuwlX33-vG_Jl4AaABAg";"wUzZChTlzdE";"2020-01-29T05:26:39Z";"Hello, thanks for the video. I have a question. Can't we do that with Corporate gateway? Is that just for Personal gateway?


Thanks in advance.";2;"Positive";"97%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzr4u6XFylffczIQYJ4AaABAg";"wUzZChTlzdE";"2020-01-28T22:27:44Z";"F*king insane!!! Tks 4 sharing it mate!";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzTDckd9-UBTH8g9Kd4AaABAg";"wUzZChTlzdE";"2020-01-28T15:33:56Z";"Such a great trick. Is there a way to modify the script so it runs the refreshes in sequence. I have 215 datasets and want a three minute gap between each refresh trigger. Is that possible with the script?";2;"Positive";"67%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzkLkBqCkAGVsUsFR14AaABAg";"7vCD8Zu686Q";"2019-12-12T19:44:02Z";"can you please tell me how to create API element in wrapAPI";2;"Positive";"64%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxPmGDz0OUdvrrg7Jh4AaABAg";"yP791KGnrek";"2019-11-07T16:04:12Z";"AWESOME!!!";2;"Positive";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwadgp0jrTBMzvha094AaABAg";"iyGBZsLxe54";"2020-03-25T02:18:44Z";"Hi Parker....Thanks for the much needed trick we've been waiting for quite some time. Please confirm if this trick still works if we have PBI desktop client closed.";2;"Positive";"77%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwj0p8LY1qZSMaH87h4AaABAg";"iyGBZsLxe54";"2019-10-15T16:47:23Z";"nice. you may want to do a power apps video";2;"Positive";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyB2AMm1POqwZm8_Dh4AaABAg";"X47XlpkMfe8";"2020-01-05T09:16:11Z";"19:15 Ambulance sounding and you keep explain.. RESPECT!!";2;"Positive";"52%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwXfJ8O55poZNb_-cZ4AaABAg";"X47XlpkMfe8";"2019-12-15T13:39:27Z";"Hi, can you please provide the link to get the dataset?";2;"Positive";"71%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxNcHFVPLGdYLTHVP54AaABAg";"WSnB5y2JXv8";"2019-07-23T21:48:00Z";"What’s up Parker

Nice work here

Tip, when you’re in the Dax formula box hold Control and scroll to zoom in and out";2;"Positive";"98%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgziU_E4cmmxvHuUddV4AaABAg";"wG3J8lO9d5I";"2019-07-02T18:14:37Z";"Brilliant Solution!  Next:  How to convert the dynamic expansion into a function that can be imported at any time into a project without having to write out the code each time.";2;"Positive";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw8jR7JjHC7MZ8CKIB4AaABAg";"_p9E8fiDRDw";"2019-06-04T15:25:25Z";"Hi! Does it work with dimDate tabl?";2;"Positive";"58%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyY3nQOJ2V3iDkZyot4AaABAg";"lOdLJx1zL7Y";"2019-12-05T14:06:34Z";"Brilliant video!!";2;"Positive";"74%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyH16dGNlPt8D4LL5V4AaABAg";"oKi7rd16TjU";"2019-04-11T15:05:46Z";"Very Cool!";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxwIAl1yg-MQZQdDYV4AaABAg";"u7SyqTpLIJc";"2019-03-20T09:26:18Z";"Very interesting, Thank you for sharing";2;"Positive";"87%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxmPLSgB4qCi5sBvVp4AaABAg";"u7SyqTpLIJc";"2019-03-19T18:08:28Z";"How can we now adjust the timeframe without going into the query/dataflow itself?";2;"Positive";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugys8IWjwgPDLDcWe9J4AaABAg";"u7SyqTpLIJc";"2019-03-22T10:10:16Z";"whoa! a beautiful hack! :-O";2;"Positive";"83%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwEXk_WYck2ErOXpoF4AaABAg";"2SGXnYFdqu4";"2019-01-15T17:57:41Z";"Thanks! Really helpful video.";2;"Positive";"91%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy60cWVAtor5pvtj4x4AaABAg";"6jeSIRpjv0M";"2019-12-19T19:03:41Z";"Just solved a puzzle of the day! Thank you so much!";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzJfHVenOjSxNJJXRJ4AaABAg";"6jeSIRpjv0M";"2018-12-11T15:09:00Z";"Very smart tip . thank you";2;"Positive";"75%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwvE2A0PBjAGlkR8vJ4AaABAg";"duMSovyosXE";"2020-05-11T15:15:09Z";"Thank you so much for this video. You have no idea how much happy i am after finding this solution.";2;"Positive";"76%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyvck3i66QsFwj-mjZ4AaABAg";"duMSovyosXE";"2018-11-30T23:12:34Z";"Parker, thank you so much for posting this. It helped me with a measure I needed to create literally the day after you put the video up - saved me tons of time. Really appreciate these videos!";2;"Positive";"88%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwtB2BfTAPrHEKYeiF4AaABAg";"duMSovyosXE";"2019-04-23T06:19:48Z";"Hey, thanks for sharing this video.


Now I want one common date filter to filter my LTM Measure we have created and for FactInternetSales data, how do I do that ? Whenver I apply any filter option from FactInternetSales it doesn't give th desired result for LTM.";2;"Positive";"60%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugwb72oVR_altdLfBMt4AaABAg";"HRJRJ3D9cq8";"2019-02-09T19:36:47Z";"You only need one column. You can reuse subgoal for the subminimum";2;"Positive";"61%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySiq3zDvigzgFtvf94AaABAg";"S1kTTQARvVs";"2020-08-24T16:04:06Z";"Thanks! You saved me an hour!";2;"Positive";"65%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxM-2h9kOe3Dl8M95B4AaABAg";"rLmZYThOJg0";"2018-10-10T17:03:33Z";"Good news.";2;"Positive";"85%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzzNrE-OPy53blIvVV4AaABAg";"P2hu_VsRVfM";"2018-09-19T04:06:58Z";"Thanks for your video. You can change your locale from options menu in file option. Hence you can have different pbix file with different locale on the same computer";2;"Positive";"70%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzxzGt6n3y1OhoO-wF4AaABAg";"syzA3PZx3qk";"2019-10-01T16:41:58Z";"Hi! Great stuff! Tried it here with a certain URL, but without any success. It renders when I try it on a text editor, saved as HTML and open on a browser, but it doesn't render on Power BI Service. Any hints?";2;"Positive";"63%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgycjNTYeg9zIi_lHZ54AaABAg";"syzA3PZx3qk";"2020-07-29T05:15:04Z";"YES!!!!! HELL YES! Thank you!!";2;"Positive";"66%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyNQr6jG8FVVgkAXTt4AaABAg";"Z40Txux1Lxk";"2019-02-05T21:42:55Z";"Is there a way we can have the sample data tied to it for trying the examples. Appreciate it.";2;"Positive";"56%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx3enqAv6keAAYXc-F4AaABAg";"syzA3PZx3qk";"2018-09-11T10:30:34Z";"Have a question....how can we dynamically draw a target line in power bi for waterfall chart?";2;"Positive";"53%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgydK8z7rVYvLlIIYod4AaABAg";"Z40Txux1Lxk";"2019-03-02T20:03:44Z";"Please do make more videos of python with powerbi.";2;"Positive";"73%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzxG3jVHJPiGELGgDp4AaABAg";"Z40Txux1Lxk";"2019-01-11T10:04:35Z";"HEJ. Is it possible to bypass the line ""remove duplicates rows"", sometimes in some cases it may iterfere? if somebody knows how to do it please share. THX";2;"Positive";"78%";"Sentiment Analysis powered by https://www.impktful.com/"
