videoID;trafficSource;views
"xuBfK0oJmw8";"SUBSCRIBER";348
"UFD5S4Peqc4";"SUBSCRIBER";3883
"HvPh2go8xJs";"SUBSCRIBER";93
"151Quamk9Uo";"SUBSCRIBER";382
"-3r5Amv8wdg";"SUBSCRIBER";350
"VKkN-FF66Zw";"SUBSCRIBER";2908
"fcv3CHBItJo";"SUBSCRIBER";9867
"P2hu_VsRVfM";"SUBSCRIBER";259
"lOdLJx1zL7Y";"SUBSCRIBER";1477
"u7SyqTpLIJc";"SUBSCRIBER";1735
"wUzZChTlzdE";"SUBSCRIBER";957
"ezGQ1YxfAOU";"SUBSCRIBER";1191
"ksSg7hhMDbU";"SUBSCRIBER";343
"dcjQLZgoNA0";"SUBSCRIBER";898
"uFhsqX_A6XA";"SUBSCRIBER";196
"i1kCHZEhnEY";"SUBSCRIBER";13344
"AZAL-QPn5Zc";"SUBSCRIBER";3155
"yP791KGnrek";"SUBSCRIBER";595
"h6zprXwtmfg";"SUBSCRIBER";542
"6_1XDU3I-50";"SUBSCRIBER";209
"S2k2dxf_QWc";"SUBSCRIBER";660
"kXgm7984oTs";"SUBSCRIBER";999
"0Stq-erLMlo";"SUBSCRIBER";521
"Wt7ee9-jJwk";"NO_LINK_OTHER";686
"no0j59bcrW8";"NO_LINK_OTHER";144
"4xapOrfLvbg";"NO_LINK_OTHER";4325
"XGbhdoiR-A8";"NO_LINK_OTHER";185
"_GOIflxSlYI";"NO_LINK_OTHER";958
"gNCTjoCu6k4";"NO_LINK_OTHER";125
"wG3J8lO9d5I";"NO_LINK_OTHER";808
"HJr4mLYsnB8";"NO_LINK_OTHER";577
"fLqvaWJtwhQ";"NO_LINK_OTHER";2019
"ZilC968Fc9c";"NO_LINK_OTHER";1706
"-tTYPCTciyU";"NO_LINK_OTHER";294
"hilfglpKNRQ";"NO_LINK_OTHER";629
"cTqFNg_y9lw";"NO_LINK_OTHER";1460
"IURWlw2_6Ks";"NO_LINK_OTHER";1091
"iyGBZsLxe54";"NO_LINK_OTHER";1291
"bDPGm3rP8WU";"NO_LINK_OTHER";198
"AJxCCfFmLTQ";"NO_LINK_OTHER";937
"EJwbwMB-fDQ";"NO_LINK_OTHER";182
"ZlKMxbC4ehg";"NO_LINK_OTHER";508
"icf7Hfj22vg";"NO_LINK_OTHER";1486
"8H9xM741hBQ";"NO_LINK_OTHER";880
"DtOfcsS_pQw";"NO_LINK_OTHER";401
"KJod3LG84bk";"NO_LINK_OTHER";774
"Ax-jgwnolNI";"NO_LINK_OTHER";566
"_8vw30ltFJ0";"NO_LINK_OTHER";679
"oLZ7jTKG1fw";"NO_LINK_OTHER";281
"7vCD8Zu686Q";"NO_LINK_OTHER";1494
"vWnMk3E1lIc";"NO_LINK_OTHER";590
"XKmTknbusnY";"NO_LINK_OTHER";980
"KngjlmJCpUs";"NO_LINK_OTHER";33
"gkMjAYFeSiM";"NO_LINK_OTHER";625
"k_Z1Uu5y9l8";"NO_LINK_OTHER";214
"kJ37glO4wBY";"NO_LINK_OTHER";299
"RVcJ3O_O2Jg";"NO_LINK_OTHER";3082
"eNP36ozsnss";"NO_LINK_OTHER";479
"SI0Oxt2Mu-Y";"NO_LINK_OTHER";251
"S1kTTQARvVs";"NO_LINK_OTHER";341
"dbZJLFI-t-Y";"NO_LINK_OTHER";864
"X47XlpkMfe8";"NO_LINK_OTHER";1477
"bU35LnSfo70";"NO_LINK_OTHER";1573
"MXKDEyc-vtU";"NO_LINK_OTHER";242
"O0VsTLDTjss";"NO_LINK_OTHER";437
"Pk3uKEuLrUY";"NO_LINK_OTHER";69
"A4iG8S4EpHs";"NO_LINK_OTHER";525
"QBD4na6Aeq0";"NO_LINK_OTHER";81
"iyc74jnjKV8";"NO_LINK_OTHER";120
"uq5PQg_hZro";"NO_LINK_OTHER";1316
"ppQ0DdtBaCw";"NO_LINK_OTHER";130
"t4kd-QY6Rh0";"NO_LINK_OTHER";397
"fktQmk0a9OI";"NO_LINK_OTHER";309
"A9yVhbgxgl8";"NO_LINK_OTHER";366
"qZtfSNReft4";"NO_LINK_OTHER";108
"4pdzhKNwQlY";"NO_LINK_OTHER";2325
"9XsMt1TxNeM";"NO_LINK_OTHER";347
"pEAwvMkpA8I";"NO_LINK_OTHER";996
"T1q3BF5_YJ8";"NO_LINK_OTHER";944
"VRQq7XVWdR8";"NO_LINK_OTHER";1068
"0TAapq8TnFQ";"NO_LINK_OTHER";127
"KkUg3-R9kcA";"NO_LINK_OTHER";148
"Ka7Ds4EAjNQ";"NO_LINK_OTHER";2075
"KjUAEci6G20";"NO_LINK_OTHER";340
"x-1NiopFC9g";"NO_LINK_OTHER";267
"6M7AhO8vbNw";"NO_LINK_OTHER";298
"syzA3PZx3qk";"NO_LINK_OTHER";2735
"nePWIVgHobs";"NO_LINK_OTHER";2487
"UqTAJxp--c4";"NO_LINK_OTHER";222
"RnMrGaiVWtQ";"NO_LINK_OTHER";1394
"IZJijGvbZks";"NO_LINK_OTHER";40
"Ys11kq35rHU";"NO_LINK_OTHER";79
"PAX5GP9SkTA";"NO_LINK_OTHER";432
"HRJRJ3D9cq8";"NO_LINK_OTHER";265
"di_J3aFqY9E";"NO_LINK_OTHER";733
"1VNfhqILnh8";"NO_LINK_OTHER";104
"cS1omlvorrk";"NO_LINK_OTHER";438
"fTUw94veqfE";"NO_LINK_OTHER";496
"cr9UBeZ3AvQ";"NO_LINK_OTHER";210
"z7FBukPBKzg";"NO_LINK_OTHER";1013
"uuwxWnAILr0";"NO_LINK_OTHER";166
"Z40Txux1Lxk";"NO_LINK_OTHER";5549
"3QiTBXfxzHA";"NO_LINK_OTHER";7093
"EmALxO7V7y0";"NO_LINK_OTHER";5019
"TEmNcM6OnSc";"NO_LINK_OTHER";50
"YeI_n8myE68";"NO_LINK_OTHER";166
"Anv3X3EuHZ8";"NO_LINK_OTHER";881
"-kOvK7IV3sg";"NO_LINK_OTHER";88
"FO6e3rjSslQ";"NO_LINK_OTHER";1135
"TRdVDwWqbfY";"NO_LINK_OTHER";215
"s9ck7xx85mA";"NO_LINK_OTHER";557
"DMtlv-BlKP4";"NO_LINK_OTHER";3069
"DRVDYOrVdlQ";"NO_LINK_OTHER";19
"duMSovyosXE";"NO_LINK_OTHER";5355
"CoTLQiMZFbI";"NO_LINK_OTHER";1582
"5XxUVbLVdQE";"NO_LINK_OTHER";233
"H3-evk6-qpQ";"NO_LINK_OTHER";71
"vbg4Je1tuis";"NO_LINK_OTHER";861
"8e8a3o1w51M";"NO_LINK_OTHER";1128
"pCgK-Ze3nhA";"NO_LINK_OTHER";4779
"dzJvTcCedm8";"NO_LINK_OTHER";1793
"WSnB5y2JXv8";"NO_LINK_OTHER";341
"_bdHe3z_fVU";"NO_LINK_OTHER";2520
"Y3ahe3J3Zuo";"NO_LINK_OTHER";94
"BxKIJL5baAU";"NO_LINK_OTHER";172
"WX0nH-lEpk4";"NO_LINK_OTHER";887
"DWjbd7NPUCM";"NO_LINK_OTHER";916
"651eVDaL34o";"NO_LINK_OTHER";143
"Z4E2jSZ4r6A";"NO_LINK_OTHER";268
"RcQ8gE-1hSU";"NO_LINK_OTHER";535
"oKi7rd16TjU";"NO_LINK_OTHER";229
"2RZkc_qrV1g";"NO_LINK_OTHER";726
"6jeSIRpjv0M";"NO_LINK_OTHER";4299
"2SGXnYFdqu4";"NO_LINK_OTHER";183
"4NgQLqHI6hU";"NO_LINK_OTHER";4532
"BY0WV05IeNk";"NO_LINK_OTHER";764
"8D6IbflW5OI";"NO_LINK_OTHER";127
"2kmFfbOeFJg";"NO_LINK_OTHER";867
"Ds8Twy4VvzU";"NO_LINK_OTHER";429
"rXDomxfoY1o";"NO_LINK_OTHER";1049
"uwjOFYz-FxM";"NO_LINK_OTHER";1150
"4V-yeg4fva0";"NO_LINK_OTHER";231
"JHuH7iGcPoY";"NO_LINK_OTHER";460
"1UkDaiRGShM";"NO_LINK_OTHER";954
"lFd2hjkKz_Q";"NO_LINK_OTHER";3818
"rLmZYThOJg0";"NO_LINK_OTHER";12
"8JKgW9mS9WM";"NO_LINK_OTHER";461
"LG-fdqSIFxE";"NO_LINK_OTHER";278
"6ZM5uFFAd_w";"NO_LINK_OTHER";188
"L2ELtem2iGY";"NO_LINK_OTHER";314
"OIGGrrnMIgk";"NO_LINK_OTHER";3416
"2V9cLPXPemg";"NO_LINK_OTHER";1593
"r5WkPqu9E4E";"NO_LINK_OTHER";25
"qeWN5gq9EE8";"NO_LINK_OTHER";786
"T7ckdeGOhnU";"NO_LINK_OTHER";355
"HEMARcoxhkI";"NO_LINK_OTHER";297
"nvv4tPOY8lo";"NO_LINK_OTHER";84
"NjdZjozKboA";"NO_LINK_OTHER";781
"gc2X5L4Y5Xg";"NO_LINK_OTHER";308
"YfdypVSYb9c";"NO_LINK_OTHER";792
"6IHNYDy_Ynw";"NO_LINK_OTHER";1554
"U0YyIsqDWV4";"NO_LINK_OTHER";89
"aus8JuVxajM";"NO_LINK_OTHER";561
"_p9E8fiDRDw";"NO_LINK_OTHER";503
"sepAWgLOCBI";"NO_LINK_OTHER";4791
"Uuo8AsMxqss";"NO_LINK_OTHER";820
"QFADxSyXwwY";"NO_LINK_OTHER";649
"fKygF7VEJnQ";"NO_LINK_OTHER";771
"L1govVEBxDo";"NO_LINK_OTHER";350
"OyvjGRnxCkw";"NO_LINK_OTHER";534
"Wz0N0c3EzVg";"NO_LINK_OTHER";65
"m4a2c55eXMU";"NO_LINK_OTHER";345
"GvKYUgka_4Y";"NO_LINK_OTHER";1543
"AY_n9OWPgsk";"NO_LINK_OTHER";69
"0v8DZuyM2GU";"NO_LINK_OTHER";722
"_JMSw6i5pzY";"NO_LINK_OTHER";1285
"eXz0cLDRMyg";"NO_LINK_OTHER";189
"xuBfK0oJmw8";"NO_LINK_OTHER";710
"UFD5S4Peqc4";"NO_LINK_OTHER";2435
"HvPh2go8xJs";"NO_LINK_OTHER";100
"151Quamk9Uo";"NO_LINK_OTHER";282
"-3r5Amv8wdg";"NO_LINK_OTHER";15
"VKkN-FF66Zw";"NO_LINK_OTHER";2227
"fcv3CHBItJo";"NO_LINK_OTHER";6359
"P2hu_VsRVfM";"NO_LINK_OTHER";553
"lOdLJx1zL7Y";"NO_LINK_OTHER";1456
"u7SyqTpLIJc";"NO_LINK_OTHER";1307
"wUzZChTlzdE";"NO_LINK_OTHER";617
"ezGQ1YxfAOU";"NO_LINK_OTHER";494
"ksSg7hhMDbU";"NO_LINK_OTHER";273
"dcjQLZgoNA0";"NO_LINK_OTHER";1255
"uFhsqX_A6XA";"NO_LINK_OTHER";286
"i1kCHZEhnEY";"NO_LINK_OTHER";4561
"AZAL-QPn5Zc";"NO_LINK_OTHER";2014
"yP791KGnrek";"NO_LINK_OTHER";58
"h6zprXwtmfg";"NO_LINK_OTHER";17
"6_1XDU3I-50";"NO_LINK_OTHER";285
"S2k2dxf_QWc";"NO_LINK_OTHER";237
"kXgm7984oTs";"NO_LINK_OTHER";222
"0Stq-erLMlo";"NO_LINK_OTHER";30
"Wt7ee9-jJwk";"RELATED_VIDEO";191
"no0j59bcrW8";"RELATED_VIDEO";94
"4xapOrfLvbg";"RELATED_VIDEO";4847
"XGbhdoiR-A8";"RELATED_VIDEO";192
"_GOIflxSlYI";"RELATED_VIDEO";441
"gNCTjoCu6k4";"RELATED_VIDEO";157
"wG3J8lO9d5I";"RELATED_VIDEO";573
"HJr4mLYsnB8";"RELATED_VIDEO";789
"fLqvaWJtwhQ";"RELATED_VIDEO";2552
"ZilC968Fc9c";"RELATED_VIDEO";5669
"-tTYPCTciyU";"RELATED_VIDEO";459
"hilfglpKNRQ";"RELATED_VIDEO";377
"cTqFNg_y9lw";"RELATED_VIDEO";1842
"IURWlw2_6Ks";"RELATED_VIDEO";643
"iyGBZsLxe54";"RELATED_VIDEO";4434
"bDPGm3rP8WU";"RELATED_VIDEO";461
"AJxCCfFmLTQ";"RELATED_VIDEO";1117
"EJwbwMB-fDQ";"RELATED_VIDEO";399
"ZlKMxbC4ehg";"RELATED_VIDEO";602
"icf7Hfj22vg";"RELATED_VIDEO";1654
"8H9xM741hBQ";"RELATED_VIDEO";784
"DtOfcsS_pQw";"RELATED_VIDEO";415
"KJod3LG84bk";"RELATED_VIDEO";1458
"Ax-jgwnolNI";"RELATED_VIDEO";414
"_8vw30ltFJ0";"RELATED_VIDEO";2289
"oLZ7jTKG1fw";"RELATED_VIDEO";496
"7vCD8Zu686Q";"RELATED_VIDEO";1325
"vWnMk3E1lIc";"RELATED_VIDEO";789
"XKmTknbusnY";"RELATED_VIDEO";661
"KngjlmJCpUs";"RELATED_VIDEO";8
"gkMjAYFeSiM";"RELATED_VIDEO";2380
"k_Z1Uu5y9l8";"RELATED_VIDEO";128
"kJ37glO4wBY";"RELATED_VIDEO";107
"RVcJ3O_O2Jg";"RELATED_VIDEO";5700
"eNP36ozsnss";"RELATED_VIDEO";203
"SI0Oxt2Mu-Y";"RELATED_VIDEO";241
"S1kTTQARvVs";"RELATED_VIDEO";204
"dbZJLFI-t-Y";"RELATED_VIDEO";1365
"X47XlpkMfe8";"RELATED_VIDEO";2532
"bU35LnSfo70";"RELATED_VIDEO";1393
"MXKDEyc-vtU";"RELATED_VIDEO";342
"O0VsTLDTjss";"RELATED_VIDEO";502
"Pk3uKEuLrUY";"RELATED_VIDEO";83
"A4iG8S4EpHs";"RELATED_VIDEO";368
"QBD4na6Aeq0";"RELATED_VIDEO";501
"iyc74jnjKV8";"RELATED_VIDEO";99
"uq5PQg_hZro";"RELATED_VIDEO";857
"ppQ0DdtBaCw";"RELATED_VIDEO";186
"t4kd-QY6Rh0";"RELATED_VIDEO";1194
"fktQmk0a9OI";"RELATED_VIDEO";337
"A9yVhbgxgl8";"RELATED_VIDEO";340
"qZtfSNReft4";"RELATED_VIDEO";27
"4pdzhKNwQlY";"RELATED_VIDEO";9742
"9XsMt1TxNeM";"RELATED_VIDEO";302
"pEAwvMkpA8I";"RELATED_VIDEO";1036
"T1q3BF5_YJ8";"RELATED_VIDEO";1629
"VRQq7XVWdR8";"RELATED_VIDEO";13080
"0TAapq8TnFQ";"RELATED_VIDEO";900
"KkUg3-R9kcA";"RELATED_VIDEO";165
"Ka7Ds4EAjNQ";"RELATED_VIDEO";3601
"KjUAEci6G20";"RELATED_VIDEO";3293
"x-1NiopFC9g";"RELATED_VIDEO";341
"6M7AhO8vbNw";"RELATED_VIDEO";609
"syzA3PZx3qk";"RELATED_VIDEO";1773
"nePWIVgHobs";"RELATED_VIDEO";337
"UqTAJxp--c4";"RELATED_VIDEO";345
"RnMrGaiVWtQ";"RELATED_VIDEO";4452
"IZJijGvbZks";"RELATED_VIDEO";59
"Ys11kq35rHU";"RELATED_VIDEO";31
"PAX5GP9SkTA";"RELATED_VIDEO";292
"HRJRJ3D9cq8";"RELATED_VIDEO";1131
"di_J3aFqY9E";"RELATED_VIDEO";1203
"1VNfhqILnh8";"RELATED_VIDEO";19
"cS1omlvorrk";"RELATED_VIDEO";622
"fTUw94veqfE";"RELATED_VIDEO";1096
"cr9UBeZ3AvQ";"RELATED_VIDEO";323
"z7FBukPBKzg";"RELATED_VIDEO";4871
"uuwxWnAILr0";"RELATED_VIDEO";84
"Z40Txux1Lxk";"RELATED_VIDEO";15566
"3QiTBXfxzHA";"RELATED_VIDEO";859
"EmALxO7V7y0";"RELATED_VIDEO";11009
"TEmNcM6OnSc";"RELATED_VIDEO";41
"YeI_n8myE68";"RELATED_VIDEO";276
"Anv3X3EuHZ8";"RELATED_VIDEO";1040
"-kOvK7IV3sg";"RELATED_VIDEO";150
"FO6e3rjSslQ";"RELATED_VIDEO";267
"TRdVDwWqbfY";"RELATED_VIDEO";148
"s9ck7xx85mA";"RELATED_VIDEO";439
"DMtlv-BlKP4";"RELATED_VIDEO";6429
"DRVDYOrVdlQ";"RELATED_VIDEO";26
"duMSovyosXE";"RELATED_VIDEO";9847
"CoTLQiMZFbI";"RELATED_VIDEO";1579
"5XxUVbLVdQE";"RELATED_VIDEO";219
"H3-evk6-qpQ";"RELATED_VIDEO";186
"vbg4Je1tuis";"RELATED_VIDEO";1057
"8e8a3o1w51M";"RELATED_VIDEO";1449
"pCgK-Ze3nhA";"RELATED_VIDEO";7910
"dzJvTcCedm8";"RELATED_VIDEO";3549
"WSnB5y2JXv8";"RELATED_VIDEO";392
"_bdHe3z_fVU";"RELATED_VIDEO";2448
"Y3ahe3J3Zuo";"RELATED_VIDEO";81
"BxKIJL5baAU";"RELATED_VIDEO";653
"WX0nH-lEpk4";"RELATED_VIDEO";1096
"DWjbd7NPUCM";"RELATED_VIDEO";1731
"651eVDaL34o";"RELATED_VIDEO";148
"Z4E2jSZ4r6A";"RELATED_VIDEO";1235
"RcQ8gE-1hSU";"RELATED_VIDEO";1181
"oKi7rd16TjU";"RELATED_VIDEO";216
"2RZkc_qrV1g";"RELATED_VIDEO";2306
"6jeSIRpjv0M";"RELATED_VIDEO";2897
"2SGXnYFdqu4";"RELATED_VIDEO";196
"4NgQLqHI6hU";"RELATED_VIDEO";1071
"BY0WV05IeNk";"RELATED_VIDEO";465
"8D6IbflW5OI";"RELATED_VIDEO";117
"2kmFfbOeFJg";"RELATED_VIDEO";1633
"Ds8Twy4VvzU";"RELATED_VIDEO";333
"rXDomxfoY1o";"RELATED_VIDEO";2171
"uwjOFYz-FxM";"RELATED_VIDEO";1604
"4V-yeg4fva0";"RELATED_VIDEO";181
"JHuH7iGcPoY";"RELATED_VIDEO";551
"1UkDaiRGShM";"RELATED_VIDEO";1818
"lFd2hjkKz_Q";"RELATED_VIDEO";6047
"rLmZYThOJg0";"RELATED_VIDEO";7
"8JKgW9mS9WM";"RELATED_VIDEO";1027
"LG-fdqSIFxE";"RELATED_VIDEO";1067
"6ZM5uFFAd_w";"RELATED_VIDEO";272
"L2ELtem2iGY";"RELATED_VIDEO";215
"OIGGrrnMIgk";"RELATED_VIDEO";4781
"2V9cLPXPemg";"RELATED_VIDEO";2493
"r5WkPqu9E4E";"RELATED_VIDEO";147
"qeWN5gq9EE8";"RELATED_VIDEO";1228
"T7ckdeGOhnU";"RELATED_VIDEO";240
"HEMARcoxhkI";"RELATED_VIDEO";394
"nvv4tPOY8lo";"RELATED_VIDEO";143
"NjdZjozKboA";"RELATED_VIDEO";626
"gc2X5L4Y5Xg";"RELATED_VIDEO";454
"YfdypVSYb9c";"RELATED_VIDEO";258
"6IHNYDy_Ynw";"RELATED_VIDEO";1180
"U0YyIsqDWV4";"RELATED_VIDEO";145
"aus8JuVxajM";"RELATED_VIDEO";520
"_p9E8fiDRDw";"RELATED_VIDEO";759
"sepAWgLOCBI";"RELATED_VIDEO";824
"Uuo8AsMxqss";"RELATED_VIDEO";501
"QFADxSyXwwY";"RELATED_VIDEO";881
"fKygF7VEJnQ";"RELATED_VIDEO";539
"L1govVEBxDo";"RELATED_VIDEO";1272
"OyvjGRnxCkw";"RELATED_VIDEO";358
"Wz0N0c3EzVg";"RELATED_VIDEO";75
"m4a2c55eXMU";"RELATED_VIDEO";375
"GvKYUgka_4Y";"RELATED_VIDEO";1620
"AY_n9OWPgsk";"RELATED_VIDEO";51
"0v8DZuyM2GU";"RELATED_VIDEO";1385
"_JMSw6i5pzY";"RELATED_VIDEO";1787
"eXz0cLDRMyg";"RELATED_VIDEO";621
"xuBfK0oJmw8";"RELATED_VIDEO";220
"UFD5S4Peqc4";"RELATED_VIDEO";2587
"HvPh2go8xJs";"RELATED_VIDEO";127
"151Quamk9Uo";"RELATED_VIDEO";514
"-3r5Amv8wdg";"RELATED_VIDEO";10
"VKkN-FF66Zw";"RELATED_VIDEO";4986
"fcv3CHBItJo";"RELATED_VIDEO";28192
"P2hu_VsRVfM";"RELATED_VIDEO";345
"lOdLJx1zL7Y";"RELATED_VIDEO";2331
"u7SyqTpLIJc";"RELATED_VIDEO";691
"wUzZChTlzdE";"RELATED_VIDEO";493
"ezGQ1YxfAOU";"RELATED_VIDEO";577
"ksSg7hhMDbU";"RELATED_VIDEO";212
"dcjQLZgoNA0";"RELATED_VIDEO";1328
"uFhsqX_A6XA";"RELATED_VIDEO";484
"i1kCHZEhnEY";"RELATED_VIDEO";20600
"AZAL-QPn5Zc";"RELATED_VIDEO";3746
"yP791KGnrek";"RELATED_VIDEO";84
"h6zprXwtmfg";"RELATED_VIDEO";10
"6_1XDU3I-50";"RELATED_VIDEO";265
"S2k2dxf_QWc";"RELATED_VIDEO";537
"kXgm7984oTs";"RELATED_VIDEO";81
"0Stq-erLMlo";"RELATED_VIDEO";9
"Wt7ee9-jJwk";"PLAYLIST";13
"no0j59bcrW8";"PLAYLIST";18
"4xapOrfLvbg";"PLAYLIST";418
"XGbhdoiR-A8";"PLAYLIST";23
"_GOIflxSlYI";"PLAYLIST";32
"gNCTjoCu6k4";"PLAYLIST";111
"wG3J8lO9d5I";"PLAYLIST";285
"HJr4mLYsnB8";"PLAYLIST";176
"fLqvaWJtwhQ";"PLAYLIST";3157
"ZilC968Fc9c";"PLAYLIST";1515
"-tTYPCTciyU";"PLAYLIST";91
"hilfglpKNRQ";"PLAYLIST";34
"cTqFNg_y9lw";"PLAYLIST";128
"IURWlw2_6Ks";"PLAYLIST";334
"iyGBZsLxe54";"PLAYLIST";342
"bDPGm3rP8WU";"PLAYLIST";804
"AJxCCfFmLTQ";"PLAYLIST";174
"EJwbwMB-fDQ";"PLAYLIST";121
"ZlKMxbC4ehg";"PLAYLIST";156
"icf7Hfj22vg";"PLAYLIST";1369
"8H9xM741hBQ";"PLAYLIST";1187
"DtOfcsS_pQw";"PLAYLIST";410
"KJod3LG84bk";"PLAYLIST";108
"Ax-jgwnolNI";"PLAYLIST";532
"_8vw30ltFJ0";"PLAYLIST";3436
"oLZ7jTKG1fw";"PLAYLIST";943
"7vCD8Zu686Q";"PLAYLIST";93
"vWnMk3E1lIc";"PLAYLIST";1433
"XKmTknbusnY";"PLAYLIST";155
"KngjlmJCpUs";"PLAYLIST";11
"gkMjAYFeSiM";"PLAYLIST";177
"k_Z1Uu5y9l8";"PLAYLIST";510
"kJ37glO4wBY";"PLAYLIST";1743
"RVcJ3O_O2Jg";"PLAYLIST";659
"eNP36ozsnss";"PLAYLIST";160
"SI0Oxt2Mu-Y";"PLAYLIST";53
"S1kTTQARvVs";"PLAYLIST";474
"dbZJLFI-t-Y";"PLAYLIST";1311
"X47XlpkMfe8";"PLAYLIST";559
"bU35LnSfo70";"PLAYLIST";4362
"MXKDEyc-vtU";"PLAYLIST";693
"O0VsTLDTjss";"PLAYLIST";75
"Pk3uKEuLrUY";"PLAYLIST";160
"A4iG8S4EpHs";"PLAYLIST";428
"QBD4na6Aeq0";"PLAYLIST";498
"iyc74jnjKV8";"PLAYLIST";40
"uq5PQg_hZro";"PLAYLIST";158
"ppQ0DdtBaCw";"PLAYLIST";109
"t4kd-QY6Rh0";"PLAYLIST";77
"fktQmk0a9OI";"PLAYLIST";62
"A9yVhbgxgl8";"PLAYLIST";1832
"qZtfSNReft4";"PLAYLIST";12
"4pdzhKNwQlY";"PLAYLIST";619
"9XsMt1TxNeM";"PLAYLIST";493
"pEAwvMkpA8I";"PLAYLIST";414
"T1q3BF5_YJ8";"PLAYLIST";165
"VRQq7XVWdR8";"PLAYLIST";1463
"0TAapq8TnFQ";"PLAYLIST";3176
"KkUg3-R9kcA";"PLAYLIST";1568
"Ka7Ds4EAjNQ";"PLAYLIST";586
"KjUAEci6G20";"PLAYLIST";1340
"x-1NiopFC9g";"PLAYLIST";310
"6M7AhO8vbNw";"PLAYLIST";35
"syzA3PZx3qk";"PLAYLIST";2166
"nePWIVgHobs";"PLAYLIST";183
"UqTAJxp--c4";"PLAYLIST";24
"RnMrGaiVWtQ";"PLAYLIST";1420
"IZJijGvbZks";"PLAYLIST";16
"Ys11kq35rHU";"PLAYLIST";55
"PAX5GP9SkTA";"PLAYLIST";35
"HRJRJ3D9cq8";"PLAYLIST";211
"di_J3aFqY9E";"PLAYLIST";2507
"1VNfhqILnh8";"PLAYLIST";10
"cS1omlvorrk";"PLAYLIST";3350
"fTUw94veqfE";"PLAYLIST";190
"cr9UBeZ3AvQ";"PLAYLIST";127
"z7FBukPBKzg";"PLAYLIST";1357
"uuwxWnAILr0";"PLAYLIST";72
"Z40Txux1Lxk";"PLAYLIST";1851
"3QiTBXfxzHA";"PLAYLIST";725
"EmALxO7V7y0";"PLAYLIST";1583
"TEmNcM6OnSc";"PLAYLIST";28
"YeI_n8myE68";"PLAYLIST";117
"Anv3X3EuHZ8";"PLAYLIST";509
"-kOvK7IV3sg";"PLAYLIST";619
"FO6e3rjSslQ";"PLAYLIST";344
"TRdVDwWqbfY";"PLAYLIST";2172
"s9ck7xx85mA";"PLAYLIST";140
"DMtlv-BlKP4";"PLAYLIST";2038
"DRVDYOrVdlQ";"PLAYLIST";9
"duMSovyosXE";"PLAYLIST";334
"CoTLQiMZFbI";"PLAYLIST";1726
"5XxUVbLVdQE";"PLAYLIST";245
"H3-evk6-qpQ";"PLAYLIST";131
"vbg4Je1tuis";"PLAYLIST";82
"8e8a3o1w51M";"PLAYLIST";91
"pCgK-Ze3nhA";"PLAYLIST";1939
"dzJvTcCedm8";"PLAYLIST";1646
"WSnB5y2JXv8";"PLAYLIST";371
"_bdHe3z_fVU";"PLAYLIST";694
"Y3ahe3J3Zuo";"PLAYLIST";103
"BxKIJL5baAU";"PLAYLIST";123
"WX0nH-lEpk4";"PLAYLIST";1687
"DWjbd7NPUCM";"PLAYLIST";110
"651eVDaL34o";"PLAYLIST";158
"Z4E2jSZ4r6A";"PLAYLIST";137
"RcQ8gE-1hSU";"PLAYLIST";789
"oKi7rd16TjU";"PLAYLIST";398
"2RZkc_qrV1g";"PLAYLIST";214
"6jeSIRpjv0M";"PLAYLIST";907
"2SGXnYFdqu4";"PLAYLIST";199
"4NgQLqHI6hU";"PLAYLIST";712
"BY0WV05IeNk";"PLAYLIST";123
"8D6IbflW5OI";"PLAYLIST";87
"2kmFfbOeFJg";"PLAYLIST";185
"Ds8Twy4VvzU";"PLAYLIST";281
"rXDomxfoY1o";"PLAYLIST";1052
"uwjOFYz-FxM";"PLAYLIST";85
"4V-yeg4fva0";"PLAYLIST";824
"JHuH7iGcPoY";"PLAYLIST";186
"1UkDaiRGShM";"PLAYLIST";1011
"lFd2hjkKz_Q";"PLAYLIST";2587
"rLmZYThOJg0";"PLAYLIST";6
"8JKgW9mS9WM";"PLAYLIST";797
"LG-fdqSIFxE";"PLAYLIST";145
"6ZM5uFFAd_w";"PLAYLIST";56
"L2ELtem2iGY";"PLAYLIST";102
"OIGGrrnMIgk";"PLAYLIST";1959
"2V9cLPXPemg";"PLAYLIST";2045
"r5WkPqu9E4E";"PLAYLIST";7
"qeWN5gq9EE8";"PLAYLIST";219
"T7ckdeGOhnU";"PLAYLIST";424
"HEMARcoxhkI";"PLAYLIST";496
"nvv4tPOY8lo";"PLAYLIST";45
"NjdZjozKboA";"PLAYLIST";1126
"gc2X5L4Y5Xg";"PLAYLIST";1031
"YfdypVSYb9c";"PLAYLIST";896
"6IHNYDy_Ynw";"PLAYLIST";2028
"U0YyIsqDWV4";"PLAYLIST";65
"aus8JuVxajM";"PLAYLIST";2497
"_p9E8fiDRDw";"PLAYLIST";352
"sepAWgLOCBI";"PLAYLIST";595
"Uuo8AsMxqss";"PLAYLIST";961
"QFADxSyXwwY";"PLAYLIST";357
"fKygF7VEJnQ";"PLAYLIST";52
"L1govVEBxDo";"PLAYLIST";180
"OyvjGRnxCkw";"PLAYLIST";154
"Wz0N0c3EzVg";"PLAYLIST";39
"m4a2c55eXMU";"PLAYLIST";134
"GvKYUgka_4Y";"PLAYLIST";210
"AY_n9OWPgsk";"PLAYLIST";161
